Saving date:	2021-02-15	21:03:38	Analysis started:	2021-02-15	20:53:59
Processed image:	Rabbit delta 78 heterozygote019_SpQP.tif

SETTINGS: 
	Sample rate [Hz]:	200.000000
	Tethered sperm:	false
	xy calibration [um]:	0.550000
	TRACE GENERATION
	Selected thresholding method:	Default
	Gaussian blur for trace generation - sigma:	0.500
	Repeat gaussian blur after binarization:	true
	Blur only inside manual selection:	false
	Upscale trace (fold):	3
	Head center-of-mass added as first point of trace:	false
	Unify start points (e.g. for tethered sperm):	false
	XY PRECISION AND GAUSS FITS
	Filter out points with unaccepted normal gauss fit:	false
	Max vector length [points]:	20
	Normal vector radius [um]:	6.000000
	Exclude head points from correction / deletion (initial 0 points):	false
	Smooth normal for xy fit:	true
	SMOOTHING
	Z smoothing method:	median
	Accepted xy distance for fit-width-smoothing:	9.600000
	# points before or after individual point included in xy- and fit-width-smoothing:	15
	Maximum distance of points to find a reference vector:	6.400000
	ADDITIONAL CALCULATIONS:
	Curvature and dAngle Calcultion - distance of upstream reference point:	10.000000
	Grouped timesteps for fourier transform:	200
	Initial arclengths neglected for forier transform (µm):	0.000000
	Head rotation matrix radius (points):	10

RESULTS:
Angle Theta [°]:		2D
	0	53.243487
	1	64.843108
	2	55.916751
	3	77.711407
	4	86.071383
	5	141.323338
	6	135.817561
	7	52.563003
	8	86.181831
	9	84.786199
	10	88.689592
	11	73.509819
	12	83.050822
	13	81.923783
	14	85.830768
	15	84.181201
	16	160.080084
	17	45.510086
	18	342.063196
	19	58.842082
	20	51.952863
	21	58.730618
	22	55.177073
	23	56.781241
	24	61.833286
	25	65.394974
	26	78.130460
	27	137.613003
	28	32.529329
	29	66.749270
	30	248.042589
	31	55.188446
	32	92.281288
	33	211.375195
	34	89.076516
	35	117.635802
	36	53.569326
	37	255.981042
	38	223.650093
	39	108.629972
	40	343.998431
	41	59.491040
	42	42.605769
	43	87.898735
	44	215.243923
	45	325.782603
	46	91.067098
	47	124.341381
	48	61.084758
	49	250.874392
	50	252.765626
	51	16.340955
	52	62.817014
	53	343.390462
	54	90.422631
	55	139.337640
	56	203.850231
	57	150.965251
	58	307.286565
	59	97.642265
	60	264.617052
	61	253.873157
	62	98.653997
	63	220.071716
	64	224.221162
	65	254.122768
	66	319.102184
